label,p,indiv_median,two_median,Name
independent,0.33044640790822233,1398.2530355339536,1930.66666666667,cistrome_ets1_93396_seq2830
independent,0.09876535229476405,1470.996305002263,1882.0324324324301,cistrome_ets1_93396_seq2840
cooperative,0.0007924406175217598,823.5719496374139,1394.77094972067,cistrome_ets1_93396_seq289_1
independent,0.07143301860974274,158.30467454680803,200.70270270270302,cistrome_ets1_93396_seq2939
independent,0.6096418293242223,8909.61418863188,7763.5826086956495,cistrome_ets1_93396_seq293_1
independent,0.33044640790822233,8996.018581103825,12531.7003257329,cistrome_ets1_93396_seq297
independent,0.6096418293242223,15203.691889223577,12364.880733945,cistrome_ets1_93396_seq2988
independent,0.533032745069906,532.435584942324,637.784946236559,cistrome_ets1_93396_seq3047
cooperative,0.0007924406175217598,779.0880632038838,1270.62068965517,cistrome_ets1_93396_seq306
independent,0.33044640790822233,228.18759740531806,259.16384180791,cistrome_ets1_93396_seq3122
independent,0.13639475330362025,25823.592470670614,35748.6194225722,cistrome_ets1_93396_seq3131
cooperative,0.0007924406175217598,3195.1001233654115,3550.32707774799,cistrome_ets1_93396_seq3185
independent,0.8859936229486491,12699.433929053503,15665.954545454499,cistrome_ets1_93396_seq323
independent,0.4977651015658503,2175.932776648539,2208.29850746269,cistrome_ets1_93396_seq324_1
independent,0.6096418293242223,7530.688478039449,7750.94416243655,cistrome_ets1_93396_seq327
independent,1.0,1526.617972873919,1437.41666666667,cistrome_ets1_93396_seq3300
independent,0.027503622138510573,317.583738665706,433.5510204081629,cistrome_ets1_93396_seq334
cooperative,0.0007924406175217598,141.72368251514,268.927152317881,cistrome_ets1_93396_seq335
independent,0.9171941305479905,183.83984881446798,173.388601036269,cistrome_ets1_93396_seq336
independent,0.15507563709708697,401.038424389355,455.10649350649396,cistrome_ets1_93396_seq337_0
independent,0.13639475330362025,7993.995195892299,10041.5257731959,cistrome_ets1_93396_seq341
cooperative,0.0007924406175217598,1841.4528854338166,2702.43526170799,cistrome_ets1_93396_seq348
independent,0.7563112563112563,186.2428682924484,179.405714285714,cistrome_ets1_93396_seq350_0
cooperative,0.0007924406175217598,1573.212107212491,5423.35734072022,cistrome_ets1_93396_seq350_1
independent,0.07143301860974274,2545.302118802922,2807.83171521036,cistrome_ets1_93396_seq353
independent,0.15507563709708697,145.40153199901098,174.027027027027,cistrome_ets1_93396_seq354
cooperative,0.00795776728541315,127.81248468345801,201.672727272727,cistrome_ets1_93396_seq366
cooperative,0.0007924406175217598,355.6486380302487,532.507614213198,cistrome_ets1_93396_seq374_1
independent,0.8859936229486491,257.716666666667,211.56010230179,cistrome_ets1_93396_seq379_2
cooperative,0.001542020279701224,2436.0345364861496,4122.19209039548,cistrome_ets1_93396_seq380
cooperative,0.0007924406175217598,40860.9499852486,50148.7638190955,cistrome_ets1_93396_seq397
cooperative,0.0007924406175217598,286.906013294959,6621.14127423823,cistrome_ets1_93396_seq401
independent,0.7935453384418901,258.0310753259591,273.849710982659,cistrome_ets1_93396_seq402_1
cooperative,0.0007924406175217598,1459.144712565638,3337.2338308457697,cistrome_ets1_93396_seq402_2
independent,0.13639475330362025,972.5126243714276,2144.59259259259,cistrome_ets1_93396_seq403
independent,0.27363401406818805,439.05387624466505,495.240740740741,cistrome_ets1_93396_seq411
independent,1.0,23893.11076799749,22835.805157593106,cistrome_ets1_93396_seq413
independent,0.03227425988808647,3797.7402118107943,5995.78494623656,cistrome_ets1_93396_seq417_0
independent,0.7563112563112563,260.80623426659696,250.997361477573,cistrome_ets1_93396_seq42
cooperative,0.0007924406175217598,889.295503982958,15769.5958549223,cistrome_ets1_93396_seq447_0
independent,0.33044640790822233,24080.70675188038,27718.25,cistrome_ets1_93396_seq453
cooperative,0.0007924406175217598,10621.572624313534,12532.116504854399,cistrome_ets1_93396_seq467
cooperative,0.00795776728541315,205.72918989269002,272.903225806452,cistrome_ets1_93396_seq47
cooperative,0.0007924406175217598,255.25826776226103,645.446254071661,cistrome_ets1_93396_seq474
independent,0.03227425988808647,3516.3088805908747,4419.630057803471,cistrome_ets1_93396_seq479_0
independent,0.6096418293242223,12697.596519476507,13415.5696821516,cistrome_ets1_93396_seq489
independent,0.6094691365846705,5899.182850855184,5873.04166666667,cistrome_ets1_93396_seq491
independent,1.0,10265.106154981784,9635.730569948191,cistrome_ets1_93396_seq496
independent,0.19686896018554306,177.93912324234907,232.89552238806,cistrome_ets1_93396_seq511
independent,0.8859936229486491,7380.780788556489,7978.124197002141,cistrome_ets1_93396_seq513_0
independent,1.0,4930.618206590781,3985.13580246914,cistrome_ets1_93396_seq518
independent,1.0,3446.64117301677,2642.30136986301,cistrome_ets1_93396_seq527
independent,0.03227425988808647,7970.578842490846,12621.139534883701,cistrome_ets1_93396_seq538
independent,0.13639475330362025,7573.030589423534,8441.549071618041,cistrome_ets1_93396_seq541
independent,1.0,2686.8464775306443,2069.27313769752,cistrome_ets1_93396_seq544_0
cooperative,0.0007924406175217598,223.829952901577,580.274626865672,cistrome_ets1_93396_seq547
independent,0.533032745069906,5996.775211163647,6374.63043478261,cistrome_ets1_93396_seq55
independent,0.03227425988808647,6264.314199421832,8826.55707762557,cistrome_ets1_93396_seq552
independent,0.6096418293242223,6705.954120011481,8212.27083333333,cistrome_ets1_93396_seq557
cooperative,0.0007924406175217598,753.723116095394,1161.88372093023,cistrome_ets1_93396_seq559
independent,1.0,12963.245738305412,12202.5567010309,cistrome_ets1_93396_seq564
cooperative,0.0007924406175217598,1748.742883497007,2433.96116504854,cistrome_ets1_93396_seq566
independent,0.03227425988808647,996.9134371455723,1194.975,cistrome_ets1_93396_seq57
independent,1.0,17026.57776078381,16318.9625935162,cistrome_ets1_93396_seq575
independent,0.9171941305479905,199.61987123160606,175.46666666666698,cistrome_ets1_93396_seq579
independent,0.13639475330362025,1615.280152691719,1773.3902439024398,cistrome_ets1_93396_seq582
independent,1.0,3141.8084971417943,2010.96629213483,cistrome_ets1_93396_seq591
independent,1.0,394.070131406145,288.140703517588,cistrome_ets1_93396_seq594_0
cooperative,0.0007924406175217598,691.12669752544,7930.9767441860495,cistrome_ets1_93396_seq599
cooperative,0.0007924406175217598,1728.689541943944,2168.0256410256397,cistrome_ets1_93396_seq60
cooperative,0.0007924406175217598,119.68048996139842,273.560371517028,cistrome_ets1_93396_seq600_0
cooperative,0.0007924406175217598,5716.605185455825,6795.89010989011,cistrome_ets1_93396_seq600_1
independent,0.04034903712672845,1157.4512075189841,1648.61538461538,cistrome_ets1_93396_seq611
cooperative,0.0007924406175217598,1168.116768710119,2267.13588850174,cistrome_ets1_93396_seq613
independent,0.13639475330362025,4014.05771093414,6161.19884726225,cistrome_ets1_93396_seq616_0
independent,0.19686896018554306,4267.065464632454,5697.560493827161,cistrome_ets1_93396_seq62
independent,0.6096418293242223,173.22076834028104,176.536585365854,cistrome_ets1_93396_seq623
cooperative,0.0007924406175217598,402.0914682055651,1342.70454545455,cistrome_ets1_93396_seq624
independent,0.8859936229486491,31454.53200679794,39489.4949494949,cistrome_ets1_93396_seq630
independent,0.03227425988808647,4337.901218786507,5908.717391304351,cistrome_ets1_93396_seq638
cooperative,0.0007924406175217598,1165.6423544576683,1960.40251572327,cistrome_ets1_93396_seq643
independent,0.33044640790822233,679.5388018694009,950.391959798995,cistrome_ets1_93396_seq649_1
cooperative,0.0007924406175217598,6919.993403980003,28265.4642857143,cistrome_ets1_93396_seq651
independent,1.0,404.657948717948,337.173913043478,cistrome_ets1_93396_seq654
independent,0.13639475330362025,11730.377456193155,17005.2266666667,cistrome_ets1_93396_seq657
independent,0.07143301860974274,148.55404687721204,187.498666666667,cistrome_ets1_93396_seq663
